
---------- Begin Simulation Statistics ----------
simSeconds                                   0.005000                       # Number of seconds simulated (Second)
system.bigCluster.cpus.MemDepUnit__0.insertedLoads      1322227                       # Number of loads inserted to the mem dependence unit. (Count)
system.bigCluster.cpus.MemDepUnit__0.insertedStores       900587                       # Number of stores inserted to the mem dependence unit. (Count)
system.bigCluster.cpus.MemDepUnit__0.conflictingLoads       176805                       # Number of conflicting loads. (Count)
system.bigCluster.cpus.MemDepUnit__0.conflictingStores        48128                       # Number of conflicting stores. (Count)
system.bigCluster.cpus.MemDepUnit__1.insertedLoads            0                       # Number of loads inserted to the mem dependence unit. (Count)
system.bigCluster.cpus.MemDepUnit__1.insertedStores            0                       # Number of stores inserted to the mem dependence unit. (Count)
system.bigCluster.cpus.MemDepUnit__1.conflictingLoads            0                       # Number of conflicting loads. (Count)
system.bigCluster.cpus.MemDepUnit__1.conflictingStores            0                       # Number of conflicting stores. (Count)
system.bigCluster.cpus.MemDepUnit__2.insertedLoads            0                       # Number of loads inserted to the mem dependence unit. (Count)
system.bigCluster.cpus.MemDepUnit__2.insertedStores            0                       # Number of stores inserted to the mem dependence unit. (Count)
system.bigCluster.cpus.MemDepUnit__2.conflictingLoads            0                       # Number of conflicting loads. (Count)
system.bigCluster.cpus.MemDepUnit__2.conflictingStores            0                       # Number of conflicting stores. (Count)
system.bigCluster.cpus.MemDepUnit__3.insertedLoads            0                       # Number of loads inserted to the mem dependence unit. (Count)
system.bigCluster.cpus.MemDepUnit__3.insertedStores            0                       # Number of stores inserted to the mem dependence unit. (Count)
system.bigCluster.cpus.MemDepUnit__3.conflictingLoads            0                       # Number of conflicting loads. (Count)
system.bigCluster.cpus.MemDepUnit__3.conflictingStores            0                       # Number of conflicting stores. (Count)
system.bigCluster.cpus.bac.fetchTargets             0                       # Number of fetch targets created  (Count)
system.bigCluster.cpus.bac.branches           1570844                       # Number of branches that BAC encountered (Count)
system.bigCluster.cpus.bac.predTakenBranches       794170                       # Number of branches that BAC predicted taken. (Count)
system.bigCluster.cpus.bac.branchesNotLastuOp            0                       # Number of branches that fetch encountered which are not the last uOp within a macrooperation. Jump to itself. (Count)
system.bigCluster.cpus.bac.branchMisspredict        94658                       # Number of mispredicted branches (Count)
system.bigCluster.cpus.bac.noBranchMisspredict         7487                       # Number of non-branch instructions mispredicted (Count)
system.bigCluster.cpus.bac.squashBranchDecode        34267                       # Number of branches squashed from decode (Count)
system.bigCluster.cpus.bac.squashBranchCommit        60391                       # Number of branches squashed from commit (Count)
system.bigCluster.cpus.bac.preDecUpdate::NoBranch            0                       # Number of branches extracted from the predecoder (Count)
system.bigCluster.cpus.bac.preDecUpdate::Return            0                       # Number of branches extracted from the predecoder (Count)
system.bigCluster.cpus.bac.preDecUpdate::CallDirect            0                       # Number of branches extracted from the predecoder (Count)
system.bigCluster.cpus.bac.preDecUpdate::CallIndirect            0                       # Number of branches extracted from the predecoder (Count)
system.bigCluster.cpus.bac.preDecUpdate::DirectCond            0                       # Number of branches extracted from the predecoder (Count)
system.bigCluster.cpus.bac.preDecUpdate::DirectUncond            0                       # Number of branches extracted from the predecoder (Count)
system.bigCluster.cpus.bac.preDecUpdate::IndirectCond            0                       # Number of branches extracted from the predecoder (Count)
system.bigCluster.cpus.bac.preDecUpdate::IndirectUncond            0                       # Number of branches extracted from the predecoder (Count)
system.bigCluster.cpus.bac.preDecUpdate::total            0                       # Number of branches extracted from the predecoder (Count)
system.bigCluster.cpus.bac.noHistByType::NoBranch            0                       # Number and type of branches that were undetected by the BPU. (Count)
system.bigCluster.cpus.bac.noHistByType::Return            0                       # Number and type of branches that were undetected by the BPU. (Count)
system.bigCluster.cpus.bac.noHistByType::CallDirect            0                       # Number and type of branches that were undetected by the BPU. (Count)
system.bigCluster.cpus.bac.noHistByType::CallIndirect            0                       # Number and type of branches that were undetected by the BPU. (Count)
system.bigCluster.cpus.bac.noHistByType::DirectCond            0                       # Number and type of branches that were undetected by the BPU. (Count)
system.bigCluster.cpus.bac.noHistByType::DirectUncond            0                       # Number and type of branches that were undetected by the BPU. (Count)
system.bigCluster.cpus.bac.noHistByType::IndirectCond            0                       # Number and type of branches that were undetected by the BPU. (Count)
system.bigCluster.cpus.bac.noHistByType::IndirectUncond            0                       # Number and type of branches that were undetected by the BPU. (Count)
system.bigCluster.cpus.bac.noHistByType::total            0                       # Number and type of branches that were undetected by the BPU. (Count)
system.bigCluster.cpus.bac.typeMissmatch            0                       # Number branches where the branch type miss match (Count)
system.bigCluster.cpus.bac.multiBranchInst            0                       # Number branches because its not the last branch. (Count)
system.bigCluster.cpus.bac.ftSizeDist::samples            0                       # Number of bytes per fetch target (Count)
system.bigCluster.cpus.bac.ftSizeDist::mean          nan                       # Number of bytes per fetch target (Count)
system.bigCluster.cpus.bac.ftSizeDist::stdev          nan                       # Number of bytes per fetch target (Count)
system.bigCluster.cpus.bac.ftSizeDist::underflows            0                       # Number of bytes per fetch target (Count)
system.bigCluster.cpus.bac.ftSizeDist::0-3            0                       # Number of bytes per fetch target (Count)
system.bigCluster.cpus.bac.ftSizeDist::4-7            0                       # Number of bytes per fetch target (Count)
system.bigCluster.cpus.bac.ftSizeDist::8-11            0                       # Number of bytes per fetch target (Count)
system.bigCluster.cpus.bac.ftSizeDist::12-15            0                       # Number of bytes per fetch target (Count)
system.bigCluster.cpus.bac.ftSizeDist::16-19            0                       # Number of bytes per fetch target (Count)
system.bigCluster.cpus.bac.ftSizeDist::20-23            0                       # Number of bytes per fetch target (Count)
system.bigCluster.cpus.bac.ftSizeDist::24-27            0                       # Number of bytes per fetch target (Count)
system.bigCluster.cpus.bac.ftSizeDist::28-31            0                       # Number of bytes per fetch target (Count)
system.bigCluster.cpus.bac.ftSizeDist::32            0                       # Number of bytes per fetch target (Count)
system.bigCluster.cpus.bac.ftSizeDist::overflows            0                       # Number of bytes per fetch target (Count)
system.bigCluster.cpus.bac.ftSizeDist::min_value            0                       # Number of bytes per fetch target (Count)
system.bigCluster.cpus.bac.ftSizeDist::max_value            0                       # Number of bytes per fetch target (Count)
system.bigCluster.cpus.bac.ftSizeDist::total            0                       # Number of bytes per fetch target (Count)
system.bigCluster.cpus.bac.ftNumber::samples            0                       # Number of fetch target inserted to the FTQ per cycle (Count)
system.bigCluster.cpus.bac.ftNumber::mean          nan                       # Number of fetch target inserted to the FTQ per cycle (Count)
system.bigCluster.cpus.bac.ftNumber::stdev          nan                       # Number of fetch target inserted to the FTQ per cycle (Count)
system.bigCluster.cpus.bac.ftNumber::underflows            0                       # Number of fetch target inserted to the FTQ per cycle (Count)
system.bigCluster.cpus.bac.ftNumber::0              0                       # Number of fetch target inserted to the FTQ per cycle (Count)
system.bigCluster.cpus.bac.ftNumber::1              0                       # Number of fetch target inserted to the FTQ per cycle (Count)
system.bigCluster.cpus.bac.ftNumber::2              0                       # Number of fetch target inserted to the FTQ per cycle (Count)
system.bigCluster.cpus.bac.ftNumber::3              0                       # Number of fetch target inserted to the FTQ per cycle (Count)
system.bigCluster.cpus.bac.ftNumber::4              0                       # Number of fetch target inserted to the FTQ per cycle (Count)
system.bigCluster.cpus.bac.ftNumber::overflows            0                       # Number of fetch target inserted to the FTQ per cycle (Count)
system.bigCluster.cpus.bac.ftNumber::min_value            0                       # Number of fetch target inserted to the FTQ per cycle (Count)
system.bigCluster.cpus.bac.ftNumber::max_value            0                       # Number of fetch target inserted to the FTQ per cycle (Count)
system.bigCluster.cpus.bac.ftNumber::total            0                       # Number of fetch target inserted to the FTQ per cycle (Count)
system.bigCluster.cpus.branchPred.lookups_0::NoBranch          804      0.05%      0.05% # Number of BP lookups (Count)
system.bigCluster.cpus.branchPred.lookups_0::Return       198557     12.64%     12.69% # Number of BP lookups (Count)
system.bigCluster.cpus.branchPred.lookups_0::CallDirect       193370     12.31%     25.00% # Number of BP lookups (Count)
system.bigCluster.cpus.branchPred.lookups_0::CallIndirect        15643      1.00%     26.00% # Number of BP lookups (Count)
system.bigCluster.cpus.branchPred.lookups_0::DirectCond      1054703     67.14%     93.14% # Number of BP lookups (Count)
system.bigCluster.cpus.branchPred.lookups_0::DirectUncond       101970      6.49%     99.63% # Number of BP lookups (Count)
system.bigCluster.cpus.branchPred.lookups_0::IndirectCond            0      0.00%     99.63% # Number of BP lookups (Count)
system.bigCluster.cpus.branchPred.lookups_0::IndirectUncond         5797      0.37%    100.00% # Number of BP lookups (Count)
system.bigCluster.cpus.branchPred.lookups_0::total      1570844                       # Number of BP lookups (Count)
system.bigCluster.cpus.branchPred.squashes_0::NoBranch           28      0.01%      0.01% # Number of branches that got squashed (completely removed) as an earlier branch was mispredicted. (Count)
system.bigCluster.cpus.branchPred.squashes_0::Return        46573     10.44%     10.45% # Number of branches that got squashed (completely removed) as an earlier branch was mispredicted. (Count)
system.bigCluster.cpus.branchPred.squashes_0::CallDirect        54293     12.17%     22.62% # Number of branches that got squashed (completely removed) as an earlier branch was mispredicted. (Count)
system.bigCluster.cpus.branchPred.squashes_0::CallIndirect         2671      0.60%     23.22% # Number of branches that got squashed (completely removed) as an earlier branch was mispredicted. (Count)
system.bigCluster.cpus.branchPred.squashes_0::DirectCond       296822     66.55%     89.77% # Number of branches that got squashed (completely removed) as an earlier branch was mispredicted. (Count)
system.bigCluster.cpus.branchPred.squashes_0::DirectUncond        41253      9.25%     99.02% # Number of branches that got squashed (completely removed) as an earlier branch was mispredicted. (Count)
system.bigCluster.cpus.branchPred.squashes_0::IndirectCond            0      0.00%     99.02% # Number of branches that got squashed (completely removed) as an earlier branch was mispredicted. (Count)
system.bigCluster.cpus.branchPred.squashes_0::IndirectUncond         4392      0.98%    100.00% # Number of branches that got squashed (completely removed) as an earlier branch was mispredicted. (Count)
system.bigCluster.cpus.branchPred.squashes_0::total       446032                       # Number of branches that got squashed (completely removed) as an earlier branch was mispredicted. (Count)
system.bigCluster.cpus.branchPred.corrected_0::NoBranch          650      0.69%      0.69% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.bigCluster.cpus.branchPred.corrected_0::Return          978      1.03%      1.72% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
system.bigCluster.cpus.branchPred.corrected_0::CallDirect        23250     24.56%     26.28% # Number of branches that got corrected but not yet commited. Branches get corrected by decode or after execute. Also a branch misprediction can be detected out-of-order. Therefore, a corrected branch might not end up beeing committed in case an even earlier branch was mispredicted (Count)
